comment_id,post_id,user_id,user_name,fullname,content
1944938979368556,1944917609370693,,,Thành viên ẩn danh 926,"Cứ xinh chân dài, khéo léo chút thì nhận ngay thôi."
1944937752702012,1944917609370693,,duongphan1999,Dương Phan,"Bên mình đang tuyển chuyên viên hành chính tại Nguyễn Trãi, Thanh Xuân. B quan tâm job ib mình nha"
1944937569368697,1944917609370693,,thuyphan2505,Lãm Thuý,Ib mình nhé. Làm từ t2-t6 bao ăn trưa
1944933106035810,1944917609370693,61555202915591,,Nam Phạm,Lên tik Tok live stream kiếm tiền cho lẹ =]]
1944932009369253,1944917609370693,,nabeosgomsaleorder,Minh Hang Phan,Mi Chin
1944930262702761,1944917609370693,,cunhetcop,Linh Nguyễn,Lễ tân cần nhất ngoại ngữ và ngoại hình. Thử thay quả ảnh CV khét lẹt lên xem thế nào. CV thì thử viết bằng tiếng Anh nữa nhé
1944926742703113,1944917609370693,,,Thành viên ẩn danh 804,vị trí này yc ngoại hình kinh lắm b xinh gái cao ráo thì khéo nó mời về làm ấy chứ
1944926386036482,1944917609370693,100038837971409,,Phạm Đan,Hom ấy đổi nghề qua tư vấn viên k bà
1944926146036506,1944917609370693,,,Thành viên ẩn danh 880,Bận xinh thì Ib mình
1944925589369895,1944917609370693,,luongvu123kim,Lương Kim Vũ,Long biên ib mình tuyển lễ tân spa lương upto 25m
1944925099369944,1944917609370693,100010473703684,,Ngọc Diệp,Rải vô đầu tui nè tr ơi đang kiếm gấp quá chời :)))))))))
1944924856036635,1944917609370693,,,Thành viên ẩn danh 527,"Vị trí ấy tuyển trước giờ thị trường tuyển ít mà nhỉ , 2 tháng còn ngắn chán"
1944918829370571,1944917609370693,,hiep.hoang.10236115,Hoàng Hiệp,.
